ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Woo Variation Gallery Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wp_page_template,Meta: _product_video_gallery,Meta: _product_video_code,Meta: _product_video_autoplay,Meta: _et_quantity_type,Meta: _et_quantity_ranges,Meta: _sale_price_time_start,Meta: _sale_price_time_end,Meta: _et_gtin,Meta: _et_primary_category,Meta: _et_sale_counter,Meta: _et_single_layout,Meta: _et_additional_block,Meta: _et_product_slider,Meta: _et_single_thumbnail_hover,Meta: _et_product_view_hover,Meta: _et_product_view_color,Meta: _et_product_video_thumbnail,Meta: _eael_post_view_count,Meta: _yoast_wpseo_primary_brand,Meta: _yoast_wpseo_primary_product_brand,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: is_jewellery_product,Meta: its_jp_gold_types,Meta: its_jp_gold_weight,Meta: its_jp_gold_making_charge,Meta: its_jp_gold_wastage_charge,Meta: its_jp_gold_discount,Meta: its_jp_gold_making_charge_discount,Meta: its_jp_gold_wastage_charge_discount,Meta: gold_making_charge_amount,Meta: gold_wastage_charge_amount,Meta: gold_value,Meta: only_metals_total,Meta: making_charges_total,Meta: wastage_charges_total,Meta: itsjp_subtotal,Meta: itsjp_totaltax,Meta: metals_total,Meta: extra_field_costs,Meta: additionalPercentage,Meta: metals_diff_gst,Meta: gstPercentage,Meta: grand_final_price,Meta: final_price,Meta: round_off,Meta: its_jp_diamond_types,Meta: its_jp_diamond_weight,Meta: its_jp_diamond_making_charge,Meta: its_jp_diamond_wastage_charge,Meta: its_jp_diamond_discount,Meta: its_jp_diamond_making_charge_discount,Meta: its_jp_diamond_wastage_charge_discount,Meta: diamond_making_charge_amount,Meta: diamond_wastage_charge_amount,Meta: diamond_value,Meta: _wp_desired_post_slug,Meta: rs_page_bg_color,Meta: _wp_old_date,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
4784,variation,,,"The Embrace Ring - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,66369.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2205-Y1.jpg,,,id:4772,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.69,2100.0,,,,,7749.0,0.0,29520.0,58620.0,7749.0,0.0,66369.0,0.0,66369.0,0.0,0.0,0.0,0.0,66369.0,66369.0,0.0,FG VVS VS - 0.01 - 0.20,1.94,,,,,,0.0,0.0,29100.0,,,,,,,
4786,variable,,,The Apex Ring,1,0,visible,"The Apex Ring is a bold and breathtaking statement of love at its highest point. This striking 'Toi et Moi' design features a commanding emerald-cut diamond and a sharp, brilliant marquise-cut diamond, creating a dynamic and modern aesthetic. The architectural lines of the emerald-cut represent the strength and clarity of your bond, while the dramatic brilliance of the marquise-cut symbolizes a love that reaches its peak. Set on a warm rose gold band, this ring is for the couple whose love is exceptional, fearless, and always striving for the extraordinary. The Apex Ring is not just jewelry; it is a monument to a love that is truly a cut above the rest",,,,taxable,,1,,,0,0,,,,,0,,,,Rings,,,"https://rareregalia.com/wp-content/uploads/2025/08/R-2206-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2206-Y3.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,Gold 18ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,4.0,,,47.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,variation,,,"The Apex Ring - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62175.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2206-R1-1.jpg,,,id:4786,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.75,2100.0,,,,,7875.0,0.0,30000.0,54300.0,7875.0,0.0,62175.0,0.0,62175.0,0.0,0.0,0.0,0.0,62175.0,62175.0,0.0,FG VVS VS - 0.01 - 0.20,1.62,,,,,,0.0,0.0,24300.0,,,,,,,
4798,variation,,,"The Apex Ring - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62175.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2206-W1.jpg,,,id:4786,,,,,,2,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.75,2100.0,,,,,7875.0,0.0,30000.0,54300.0,7875.0,0.0,62175.0,0.0,62175.0,0.0,0.0,0.0,0.0,62175.0,62175.0,0.0,FG VVS VS - 0.01 - 0.20,1.62,,,,,,0.0,0.0,24300.0,,,,,,,
4799,variation,,,"The Apex Ring - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62175.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2206-Y1.jpg,,,id:4786,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.75,2100.0,,,,,7875.0,0.0,30000.0,54300.0,7875.0,0.0,62175.0,0.0,62175.0,0.0,0.0,0.0,0.0,62175.0,62175.0,0.0,FG VVS VS - 0.01 - 0.20,1.62,,,,,,0.0,0.0,24300.0,,,,,,,
4801,variable,,,The Duet Ring,1,0,visible,"The Duet Ring is a profound expression of two individuals becoming one. This exquisite 'Toi et Moi' design captures the essence of a modern love story with a beautiful pairing of two distinct diamond cuts: an elegant emerald-cut and a graceful pear-cut. Each stone, chosen for its unique brilliance and character, represents one half of a beautiful whole, coming together in perfect harmony. Crafted in a radiant  gold band, the ring provides a warm and romantic backdrop that enhances the exceptional fire of the diamonds. The clean lines of the emerald-cut diamond symbolize clarity and strength, while the soft curves of the pear-cut diamond evoke elegance and romance. Their artful arrangement creates a visual balance that is both dynamic and timeless, telling a story of two individuals who complement each other beautifully.",,,,taxable,,1,,,0,0,,,,,0,,,,Rings,,,"https://rareregalia.com/wp-content/uploads/2025/08/R-2207-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2207-Y3.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,Gold 18ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,7.0,,,47.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812,variation,,,"The Duet Ring - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,71131.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2207-R2.jpg,,,id:4801,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,4.31,2100.0,,,,,9051.0,0.0,34480.0,62080.0,9051.0,0.0,71131.0,0.0,71131.0,0.0,0.0,0.0,0.0,71131.0,71131.0,0.0,FG VVS VS - 0.01 - 0.20,1.84,,,,,,0.0,0.0,27600.0,,,,,,,
4813,variation,,,"The Duet Ring - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,71131.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2207-W1.jpg,,,id:4801,,,,,,2,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,4.31,2100.0,,,,,9051.0,0.0,34480.0,62080.0,9051.0,0.0,71131.0,0.0,71131.0,0.0,0.0,0.0,0.0,71131.0,71131.0,0.0,FG VVS VS - 0.01 - 0.20,1.84,,,,,,0.0,0.0,27600.0,,,,,,,
4814,variation,,,"The Duet Ring - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,71131.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2207-Y3.jpg,,,id:4801,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,4.31,2100.0,,,,,9051.0,0.0,34480.0,62080.0,9051.0,0.0,71131.0,0.0,71131.0,0.0,0.0,0.0,0.0,71131.0,71131.0,0.0,FG VVS VS - 0.01 - 0.20,1.84,,,,,,0.0,0.0,27600.0,,,,,,,
4816,variable,,,The Sweetheart Ring,1,0,visible,"""Celebrate a love that is pure and full of heart with The Twin Hearts Ring. This enchanting 'Toi et Moi' design features two magnificent heart-cut diamonds, each chosen for its exceptional fire and romantic silhouette. The iconic heart shape is a universal symbol of love, and when paired together, these two diamonds represent the unbreakable bond between two individuals. Set on a luminous gold band, the hearts are positioned in a gentle embrace, creating a sense of delicate balance and eternal connection. This ring is a timeless tribute to the powerful and beautiful emotion of love, a piece that will forever be a symbol of two hearts united as one. It’s the perfect choice for the romantic who wants to wear their heart on their hand.",,,,taxable,,1,,,0,0,,,,,0,,,,Rings,,,"https://rareregalia.com/wp-content/uploads/2025/08/R-2208-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2208-Y3.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,Gold 18ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,3.0,,,47.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,variation,,,"The Sweetheart Ring - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60673.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2208-R1-1.jpg,,,id:4816,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.23,2100.0,,,,,6783.0,0.0,25840.0,53890.0,6783.0,0.0,60673.0,0.0,60673.0,0.0,0.0,0.0,0.0,60673.0,60673.0,0.0,FG VVS VS - 0.01 - 0.20,1.87,,,,,,0.0,0.0,28050.0,,,,,,,
4829,variation,,,"The Sweetheart Ring - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60673.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2208-W1.jpg,,,id:4816,,,,,,2,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.23,2100.0,,,,,6783.0,0.0,25840.0,53890.0,6783.0,0.0,60673.0,0.0,60673.0,0.0,0.0,0.0,0.0,60673.0,60673.0,0.0,FG VVS VS - 0.01 - 0.20,1.87,,,,,,0.0,0.0,28050.0,,,,,,,
4830,variation,,,"The Sweetheart Ring - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60673.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2208-Y1.jpg,,,id:4816,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.23,2100.0,,,,,6783.0,0.0,25840.0,53890.0,6783.0,0.0,60673.0,0.0,60673.0,0.0,0.0,0.0,0.0,60673.0,60673.0,0.0,FG VVS VS - 0.01 - 0.20,1.87,,,,,,0.0,0.0,28050.0,,,,,,,
4832,variable,,,The Double star Ring,1,0,visible,"""Introducing The Double Star Ring, a captivating 'Toi et Moi' design that celebrates a love that shines brightly. This exquisite ring features two brilliant marquise-cut diamonds, their elongated shapes and sharp points creating a sophisticated and dynamic aesthetic. The marquise cut, with its exceptional sparkle, is reminiscent of celestial bodies, symbolizing a love that is both radiant and enduring. Set on a warm gold band, the two diamonds are positioned in a graceful counterpoint, representing the unique perspectives and shared path of two individuals. This ring is a stunning statement piece for those who seek a design that is both elegant and distinct, a true reflection of a love that is truly stellar",,,,taxable,,1,,,0,0,,,,,0,,,,Rings,,,"https://rareregalia.com/wp-content/uploads/2025/08/R-2209-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2209-Y3.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,Gold 18ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,3.0,,,47.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,variation,,,"The Double star Ring - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,61297.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2209-R1-1.jpg,,,id:4832,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.47,2100.0,,,,,7287.0,0.0,27760.0,54010.0,7287.0,0.0,61297.0,0.0,61297.0,0.0,0.0,0.0,0.0,61297.0,61297.0,0.0,FG VVS VS - 0.01 - 0.20,1.75,,,,,,0.0,0.0,26250.0,,,,,,,
4844,variation,,,"The Double star Ring - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,61297.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2209-W2.jpg,,,id:4832,,,,,,2,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.47,2100.0,,,,,7287.0,0.0,27760.0,54010.0,7287.0,0.0,61297.0,0.0,61297.0,0.0,0.0,0.0,0.0,61297.0,61297.0,0.0,FG VVS VS - 0.01 - 0.20,1.75,,,,,,0.0,0.0,26250.0,,,,,,,
4845,variation,,,"The Double star Ring - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,61297.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2209-Y1.jpg,,,id:4832,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.47,2100.0,,,,,7287.0,0.0,27760.0,54010.0,7287.0,0.0,61297.0,0.0,61297.0,0.0,0.0,0.0,0.0,61297.0,61297.0,0.0,FG VVS VS - 0.01 - 0.20,1.75,,,,,,0.0,0.0,26250.0,,,,,,,
4847,variable,,,The Harmony Ring,1,0,visible,"The Harmony Ring is a profound expression of two individuals becoming one. This exquisite 'Toi et Moi' design captures the essence of a modern love story with a beautiful pairing of two distinct diamond cuts: an elegant emerald-cut and a graceful pear-cut. Each stone, chosen for its unique brilliance and character, represents one half of a beautiful whole, coming together in perfect harmony. Crafted in a radiant  gold band, the ring provides a warm and romantic backdrop that enhances the exceptional fire of the diamonds. The clean lines of the emerald-cut diamond symbolize clarity and strength, while the soft curves of the pear-cut diamond evoke elegance and romance. Their artful arrangement creates a visual balance that is both dynamic and timeless, telling a story of two individuals who complement each other beautifully.",,,,taxable,,1,,,0,0,,,,,0,,,,Rings,,,"https://rareregalia.com/wp-content/uploads/2025/08/R-2210-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2210-Y3.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,Gold 18ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,5.0,,,47.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,variation,,,"The Harmony Ring - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62136.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2210-R2.jpg,,,id:4847,,,,,,1,"https://rareregalia.com/wp-content/uploads/2025/08/R-2209-R1.jpg,https://rareregalia.com/wp-content/uploads/2025/08/R-2209-R2.jpg",,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.36,2100.0,,,,,7056.0,0.0,26880.0,55080.0,7056.0,0.0,62136.0,0.0,62136.0,0.0,0.0,0.0,0.0,62136.0,62136.0,0.0,FG VVS VS - 0.01 - 0.20,1.88,,,,,,0.0,0.0,28200.0,,,,,,,
4859,variation,,,"The Harmony Ring - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62136.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2210-W2.jpg,,,id:4847,,,,,,2,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.36,2100.0,,,,,7056.0,0.0,26880.0,55080.0,7056.0,0.0,62136.0,0.0,62136.0,0.0,0.0,0.0,0.0,62136.0,62136.0,0.0,FG VVS VS - 0.01 - 0.20,1.88,,,,,,0.0,0.0,28200.0,,,,,,,
4860,variation,,,"The Harmony Ring - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62136.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2210-Y2.jpg,,,id:4847,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.36,2100.0,,,,,7056.0,0.0,26880.0,55080.0,7056.0,0.0,62136.0,0.0,62136.0,0.0,0.0,0.0,0.0,62136.0,62136.0,0.0,FG VVS VS - 0.01 - 0.20,1.88,,,,,,0.0,0.0,28200.0,,,,,,,
4875,variable,,,Eternal Duo Ring,1,0,visible,"The <em data-start=""50"" data-end=""63"">Eternal Duo</em> ring is a graceful celebration of love and partnership, featuring two exquisite pear-shaped diamonds set side by side. Their mirrored brilliance symbolizes two souls united in harmony, while the sleek  gold band offers a warm, romantic glow. Elegant yet deeply meaningful, this design captures the beauty of a bond meant to last forever.",,,,taxable,,1,,,0,0,,,,,0,,,,Rings,,,"https://rareregalia.com/wp-content/uploads/2025/08/R-2211-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-R3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-W3.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-Y2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2211-Y3.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,Gold 18ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,4.0,,,47.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,variation,,,"Eternal Duo Ring - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60489.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2211-R1.jpg,,,id:4875,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.39,2100.0,,,,,7119.0,0.0,27120.0,53370.0,7119.0,0.0,60489.0,0.0,60489.0,0.0,0.0,0.0,0.0,60489.0,60489.0,0.0,FG VVS VS - 0.01 - 0.20,1.75,,,,,,0.0,0.0,26250.0,,,,,,,
4888,variation,,,"Eternal Duo Ring - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60489.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2211-W2.jpg,,,id:4875,,,,,,2,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.39,2100.0,,,,,7119.0,0.0,27120.0,53370.0,7119.0,0.0,60489.0,0.0,60489.0,0.0,0.0,0.0,0.0,60489.0,60489.0,0.0,FG VVS VS - 0.01 - 0.20,1.75,,,,,,0.0,0.0,26250.0,,,,,,,
4889,variation,,,"Eternal Duo Ring - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60489.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2210-Y1.jpg,,,id:4875,,,,,,3,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.39,2100.0,,,,,7119.0,0.0,27120.0,53370.0,7119.0,0.0,60489.0,0.0,60489.0,0.0,0.0,0.0,0.0,60489.0,60489.0,0.0,FG VVS VS - 0.01 - 0.20,1.75,,,,,,0.0,0.0,26250.0,,,,,,,
4892,variable,,,Twin Radiance,1,0,visible,"The <em data-start=""52"" data-end=""67"">Twin Radiance</em> ring pairs a brilliant pear-cut diamond with a captivating princess-cut diamond, symbolizing the harmony of two unique souls. Set in a warm  gold band, the contrasting shapes create a striking balance of elegance and individuality, celebrating love’s beauty in both unity and diversity.",,,,taxable,,1,,,0,0,,,,,0,,,,Rings,,,"https://rareregalia.com/wp-content/uploads/2025/08/R-2212-R1-2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-Y3-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-Y2-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-Y1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-W3-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-W2-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-W1-2.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-R3-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-R2-1.jpg, https://rareregalia.com/wp-content/uploads/2025/08/R-2212-R1-2.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,Gold 18ct,1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,4.0,,,47.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,variation,,,"Twin Radiance - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,63088.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2212-R1-2.jpg,,,id:4892,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.38,2100.0,,,,,7098.0,0.0,27040.0,55990.0,7098.0,0.0,63088.0,0.0,63088.0,0.0,0.0,0.0,0.0,63088.0,63088.0,0.0,FG VVS VS - 0.01 - 0.20,1.93,,,,,,0.0,0.0,28950.0,,,,,,,
4916,variation,,,"Twin Radiance - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,63088.0,,,,https://rareregalia.com/wp-content/uploads/2025/08/R-2212-W1-2.jpg,,,id:4892,,,,,,2,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,3.38,2100.0,,,,,7098.0,0.0,27040.0,55990.0,7098.0,0.0,63088.0,0.0,63088.0,0.0,0.0,0.0,0.0,63088.0,63088.0,0.0,FG VVS VS - 0.01 - 0.20,1.93,,,,,,0.0,0.0,28950.0,,,,,,,
