SKU         , Product_ID, Variant_ID, Product_Name                     , Variant_Name                                              , Category                              , Status, Metal_Type , Metal_Karat, Size    , Price_INR, Base_Price, Featured, Stock_Quantity, Gold_Weight_Grams  , Gold_Purity, Gold_Weight_Vendor , Diamond_Weight_Carats, Diamond_Weight_Vendor, Diamond_Count_Total, Diamond_Count_Other, Diamond_Shapes  , Diamond_Sizes_MM, Diamond_Cuts, Diamond_Quality_Grades, Diamond_Shape_Details                      , Making_Charges, Primary_Image_URL                                                       , All_Images                                                                                                                                                                                                                                                                                    , Total_Images, Style_Number , Product_Description                                                                                                                                                          , Created_Date, Total_Specs_Available
19010-Ye-502, 79-19010  ,        502, Celeste Tear Engagement Ring     , Celeste Tear Engagement Ring                              , Rings                                 , active, Yellow Gold, 14kt       , Standard,   46368.0,           ,        0,             10,  2.9882751999999995, 18kt       ,  2.9882751999999995,                 0.43 ,                 0.43 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19010-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19010-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19010-Ye-503, 79-19010  ,        503, Celeste Tear Engagement Ring     , Celeste Tear Engagement Ring                              , Rings                                 , active, Yellow Gold, 14kt       , Standard,   55092.0,           ,        0,             10,  2.9882751999999995, 18kt       ,  2.9882751999999995,                 0.43 ,                 0.43 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19010-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19010-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19010-Ye-504, 79-19010  ,        504, Celeste Tear Engagement Ring     , Celeste Tear Engagement Ring                              , Rings                                 , active, Yellow Gold, 14kt       , Standard,   63106.0,           ,        0,             10,  2.9882751999999995, 18kt       ,  2.9882751999999995,                 0.43 ,                 0.43 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19010-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19010-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19010-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ro-505, 80-19011  ,        505, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Rose Gold  , 14kt       , Standard,   32147.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ro-506, 80-19011  ,        506, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Rose Gold  , 14kt       , Standard,   40363.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ro-507, 80-19011  ,        507, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Rose Gold  , 14kt       , Standard,   57432.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ro-508, 80-19011  ,        508, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Rose Gold  , 14kt       , Standard,   32147.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Wh-509, 80-19011  ,        509, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, White Gold , 14kt       , Standard,   32147.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Wh-510, 80-19011  ,        510, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, White Gold , 14kt       , Standard,   40363.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Wh-511, 80-19011  ,        511, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, White Gold , 14kt       , Standard,   50532.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Wh-512, 80-19011  ,        512, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, White Gold , 14kt       , Standard,   59250.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ye-513, 80-19011  ,        513, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Yellow Gold, 14kt       , Standard,   32147.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ye-514, 80-19011  ,        514, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Yellow Gold, 14kt       , Standard,   40363.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ye-515, 80-19011  ,        515, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Yellow Gold, 14kt       , Standard,   50532.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19011-Ye-516, 80-19011  ,        516, Celeste Glow Engagement Ring     , Celeste Glow Engagement Ring                              , Rings                                 , active, Yellow Gold, 14kt       , Standard,   59250.0,           ,        0,             10,  2.4734408         , 18kt       ,  2.4734408         ,                 0.48 ,                 0.48 ,                 1.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19011-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19011-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    11
19012-Ro-517, 81-19012  ,        517, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Rose Gold  , 14kt       , Standard,   32147.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Ro-518, 81-19012  ,        518, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Rose Gold  , 14kt       , Standard,   43574.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Ro-519, 81-19012  ,        519, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Rose Gold  , 14kt       , Standard,   52895.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Ro-520, 81-19012  ,        520, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Rose Gold  , 14kt       , Standard,   62764.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Wh-521, 81-19012  ,        521, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, White Gold , 14kt       , Standard,   32147.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Wh-522, 81-19012  ,        522, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, White Gold , 14kt       , Standard,   43574.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Wh-523, 81-19012  ,        523, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, White Gold , 14kt       , Standard,   52895.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Wh-524, 81-19012  ,        524, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, White Gold , 14kt       , Standard,   62764.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Ye-525, 81-19012  ,        525, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Yellow Gold, 14kt       , Standard,   32147.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Ye-526, 81-19012  ,        526, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Yellow Gold, 14kt       , Standard,   43574.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Ye-527, 81-19012  ,        527, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Yellow Gold, 14kt       , Standard,   52895.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19012-Ye-528, 81-19012  ,        528, Regal Radiance Engagement Ring   , Regal Radiance Engagement Ring                            , Rings                                 , active, Yellow Gold, 14kt       , Standard,   62764.0,           ,        0,             10,  2.46804           , 18kt       ,  2.46804           ,                 0.48 ,                 0.48 ,                20.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19012-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19012-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Ro-529, 82-19013  ,        529, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, Rose Gold  , 14kt       , Standard,   31844.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Ro-530, 82-19013  ,        530, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, Rose Gold  , 14kt       , Standard,   40770.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Ro-531, 82-19013  ,        531, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, Rose Gold  , 14kt       , Standard,   48031.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Ro-532, 82-19013  ,        532, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, Rose Gold  , 14kt       , Standard,   55895.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-R4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Wh-533, 82-19013  ,        533, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, White Gold , 14kt       , Standard,   31844.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Wh-534, 82-19013  ,        534, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, White Gold , 14kt       , Standard,   40770.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Wh-535, 82-19013  ,        535, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, White Gold , 14kt       , Standard,   48031.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Wh-536, 82-19013  ,        536, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, White Gold , 14kt       , Standard,   55895.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-W4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
19013-Ye-537, 82-19013  ,        537, Celestia Flow Engagement Ring    , Celestia Flow Engagement Ring                             , Rings                                 , active, Yellow Gold, 14kt       , Standard,   31844.0,           ,        0,             10,  2.4368912         , 18kt       ,  2.4368912         ,                 0.48 ,                 0.48 ,                21.0,                 0.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/19013-Y1.jpg         , https://rareregalia.com/wp-content/uploads/2025/07/19013-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/19013-Y4.jpg                            ,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                    13
